sep=;
dataset_name;grounder;kge;model_name;rule_miner;seed;kge_atom_embedding_size;batch_size;val_batch_size;test_batch_size;facts_file;train_file;valid_file;test_file;domain_file;rules_file;corrupt_mode;num_negatives;valid_negatives;test_negatives;ragged;format;engine_num_negatives;engine_num_adaptive_constants;constant_embedding_size;predicate_embedding_size;dropout_rate_embedder;kge_regularization;learning_rate;lr_sched;optimizer;early_stopping;epochs;num_rules;loss;weight_loss;cdcr_use_positional_embeddings;cdcr_num_formulas;valid_frequency;resnet;reasoner_depth;reasoner_regularization_factor;reasoner_formula_hidden_embedding_size;reasoner_dropout_rate;kge_dropout_rate;reasoner_atom_embedding_size;signed;temperature;aggregation_type;filter_num_heads;filter_activity_regularization;keys_signature;run_signature;ckpt_folder;load_model_ckpt;save_model_ckpt;load_kge_ckpt;save_kge_ckpt;seed_run_i;time_ground_train;time_ground_valid;time_ground_test;time_train;time_inference;time_ground_train;time_ground_valid;time_ground_test;time_train;time_inference;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1;train_concept_hits@3;train_concept_hits@10;train_task_mrr;train_task_hits@1;train_task_hits@3;train_task_hits@10;valid_loss;valid_concept_loss;valid_task_loss;valid_concept_mrr;valid_concept_hits@1;valid_concept_hits@3;valid_concept_hits@10;valid_task_mrr;valid_task_hits@1;valid_task_hits@3;valid_task_hits@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1;test_concept_hits@3;test_concept_hits@10;test_task_mrr;test_task_hits@1;test_task_hits@3;test_task_hits@10
countries_s1;backward_1_3;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s1-backward_1_3-complex-sbr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.06;0.01;27.1;0.1;[0.0, 0.0];[0.13, 0.13];[0.01, 0.0];[27.502, 0.65];[0.102, 0.004];[0.008, 0.002];[0.006, 0.002];[0.009, 0.003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.023, 0.003];[0.005, 0.003];[0.04, 0.006];[0.989, 0.022];[0.979, 0.042];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.035, 0.012];[0.067, 0.024];[0.003, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
countries_s1;backward_1_3;complex;r2n;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s1-backward_1_3-complex-r2n-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.06;0.01;26.95;0.1;[0.0, 0.0];[0.064, 0.008];[0.01, 0.0];[28.056, 1.728];[0.104, 0.005];[0.008, 0.004];[0.007, 0.005];[0.008, 0.005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.001];[1.0, 0.0];[1.0, 0.0];[0.028, 0.046];[0.004, 0.002];[0.051, 0.093];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.961, 0.077];[0.942, 0.117];[0.983, 0.033];[1.0, 0.0];[0.076, 0.019];[0.086, 0.017];[0.066, 0.036];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
countries_s2;backward_0_1;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s2-backward_0_1-complex-dcr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.17;0.03;46.21;0.11;[0.0, 0.0];[0.164, 0.005];[0.028, 0.004];[46.188, 1.321];[0.108, 0.004];[0.008, 0.003];[0.004, 0.002];[0.011, 0.003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.047, 0.005];[0.008, 0.001];[0.079, 0.012];[0.98, 0.008];[0.971, 0.01];[0.983, 0.016];[0.996, 0.008];[0.986, 0.007];[0.983, 0.008];[0.983, 0.008];[1.0, 0.0];[0.17, 0.038];[0.277, 0.071];[0.061, 0.011];[0.986, 0.014];[0.975, 0.02];[0.996, 0.008];[1.0, 0.0];[0.996, 0.005];[0.992, 0.01];[1.0, 0.0];[1.0, 0.0]
countries_s2;backward_0_1;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s2-backward_0_1-complex-sbr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.16;0.03;35.71;0.11;[0.0, 0.0];[0.164, 0.008];[0.028, 0.004];[34.492, 3.568];[0.108, 0.004];[0.007, 0.002];[0.005, 0.001];[0.008, 0.002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.033, 0.003];[0.007, 0.0];[0.058, 0.006];[0.986, 0.009];[0.975, 0.016];[1.0, 0.0];[1.0, 0.0];[0.985, 0.003];[0.979, 0.0];[0.988, 0.01];[1.0, 0.0];[0.169, 0.024];[0.284, 0.044];[0.053, 0.01];[0.989, 0.011];[0.983, 0.016];[0.996, 0.008];[1.0, 0.0];[0.996, 0.005];[0.992, 0.01];[1.0, 0.0];[1.0, 0.0]
countries_s2;backward_0_1;complex;r2n;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s2-backward_0_1-complex-r2n-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.16;0.02;36.72;0.1;[0.0, 0.0];[0.16, 0.006];[0.024, 0.005];[33.328, 2.189];[0.106, 0.005];[0.013, 0.006];[0.014, 0.007];[0.011, 0.005];[1.0, 0.0];[0.999, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.999, 0.0];[1.0, 0.0];[1.0, 0.0];[0.006, 0.001];[0.006, 0.001];[0.006, 0.001];[0.998, 0.004];[0.996, 0.008];[1.0, 0.0];[1.0, 0.0];[0.998, 0.004];[0.996, 0.008];[1.0, 0.0];[1.0, 0.0];[0.177, 0.033];[0.177, 0.033];[0.177, 0.033];[0.992, 0.008];[0.983, 0.016];[1.0, 0.0];[1.0, 0.0];[0.992, 0.008];[0.983, 0.016];[1.0, 0.0];[1.0, 0.0]
countries_s2;backward_1_1;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;0;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s2-backward_1_1-complex-no_reasoner-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.02;0.0;18.6;0.1;[0.0, 0.0];[0.022, 0.004];[0.0, 0.0];[18.852, 0.592];[0.098, 0.004];[0.008, 0.007];[0.008, 0.007];[0.008, 0.007];[1.0, 0.001];[0.999, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.001];[0.999, 0.001];[1.0, 0.0];[1.0, 0.0];[0.008, 0.001];[0.008, 0.001];[0.008, 0.001];[0.992, 0.009];[0.988, 0.017];[0.996, 0.008];[1.0, 0.0];[0.992, 0.009];[0.988, 0.017];[0.996, 0.008];[1.0, 0.0];[0.284, 0.046];[0.284, 0.046];[0.284, 0.046];[0.985, 0.01];[0.975, 0.016];[0.996, 0.008];[1.0, 0.0];[0.985, 0.01];[0.975, 0.016];[0.996, 0.008];[1.0, 0.0]
countries_s2;backward_1_1;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s2-backward_1_1-complex-dcr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.28;0.67;74.75;0.12;[0.0, 0.0];[0.422, 0.188];[0.172, 0.249];[68.388, 8.555];[0.122, 0.007];[0.007, 0.002];[0.003, 0.001];[0.008, 0.003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.094, 0.014];[0.008, 0.001];[0.118, 0.035];[0.959, 0.013];[0.933, 0.031];[0.983, 0.016];[0.996, 0.008];[0.981, 0.002];[0.979, 0.0];[0.979, 0.0];[0.988, 0.01];[0.17, 0.034];[0.272, 0.065];[0.049, 0.006];[0.992, 0.011];[0.988, 0.017];[0.996, 0.008];[1.0, 0.0];[0.994, 0.005];[0.988, 0.01];[1.0, 0.0];[1.0, 0.0]
countries_s2;backward_1_1;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s2-backward_1_1-complex-sbr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.34;0.04;61.31;0.11;[0.0, 0.0];[0.502, 0.175];[0.042, 0.004];[58.746, 7.667];[0.114, 0.008];[0.009, 0.003];[0.007, 0.003];[0.011, 0.004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.034, 0.005];[0.007, 0.0];[0.06, 0.01];[0.983, 0.01];[0.971, 0.017];[0.996, 0.008];[1.0, 0.0];[0.984, 0.003];[0.979, 0.0];[0.988, 0.01];[1.0, 0.0];[0.16, 0.019];[0.267, 0.036];[0.052, 0.009];[0.988, 0.009];[0.979, 0.013];[1.0, 0.0];[1.0, 0.0];[0.994, 0.005];[0.988, 0.01];[1.0, 0.0];[1.0, 0.0]
countries_s2;backward_1_1;complex;r2n;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s2-backward_1_1-complex-r2n-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.67;0.05;62.82;0.12;[0.0, 0.0];[0.544, 0.126];[0.042, 0.004];[56.024, 4.059];[0.12, 0.009];[0.011, 0.006];[0.013, 0.007];[0.01, 0.005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.006, 0.001];[0.006, 0.001];[0.006, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.175, 0.032];[0.175, 0.032];[0.175, 0.032];[0.992, 0.008];[0.983, 0.016];[1.0, 0.0];[1.0, 0.0];[0.992, 0.008];[0.983, 0.016];[1.0, 0.0];[1.0, 0.0]
countries_s2;backward_1_2;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s2-backward_1_2-complex-dcr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.36;0.14;127.0;0.13;[0.0, 0.0];[0.514, 0.214];[0.23, 0.185];[125.806, 1.388];[0.126, 0.01];[0.017, 0.001];[0.002, 0.001];[0.01, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.08, 0.005];[0.008, 0.002];[0.078, 0.007];[0.988, 0.008];[0.979, 0.013];[0.996, 0.008];[1.0, 0.0];[0.995, 0.007];[0.992, 0.01];[0.996, 0.008];[1.0, 0.0];[0.123, 0.01];[0.114, 0.014];[0.065, 0.008];[0.99, 0.01];[0.983, 0.016];[0.996, 0.008];[1.0, 0.0];[0.996, 0.005];[0.992, 0.01];[1.0, 0.0];[1.0, 0.0]
countries_s2;backward_1_2;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s2-backward_1_2-complex-sbr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.72;0.14;110.75;0.13;[0.0, 0.0];[0.606, 0.135];[0.138, 0.004];[103.858, 13.829];[0.124, 0.008];[0.006, 0.001];[0.005, 0.001];[0.008, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.033, 0.003];[0.008, 0.001];[0.058, 0.006];[0.985, 0.01];[0.975, 0.016];[0.996, 0.008];[1.0, 0.0];[0.984, 0.003];[0.979, 0.0];[0.988, 0.01];[1.0, 0.0];[0.207, 0.026];[0.362, 0.043];[0.051, 0.009];[0.973, 0.007];[0.954, 0.016];[0.992, 0.01];[1.0, 0.0];[0.996, 0.005];[0.992, 0.01];[1.0, 0.0];[1.0, 0.0]
countries_s2;backward_1_2;complex;r2n;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s2-backward_1_2-complex-r2n-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.78;0.14;106.24;0.13;[0.0, 0.0];[0.554, 0.181];[0.28, 0.178];[96.214, 6.544];[0.122, 0.007];[0.01, 0.002];[0.011, 0.002];[0.008, 0.002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.006, 0.0];[0.006, 0.0];[0.006, 0.0];[0.996, 0.008];[0.992, 0.017];[1.0, 0.0];[1.0, 0.0];[0.996, 0.008];[0.992, 0.017];[1.0, 0.0];[1.0, 0.0];[0.179, 0.027];[0.179, 0.027];[0.179, 0.027];[0.998, 0.004];[0.996, 0.008];[1.0, 0.0];[1.0, 0.0];[0.998, 0.004];[0.996, 0.008];[1.0, 0.0];[1.0, 0.0]
countries_s2;backward_1_3;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s2-backward_1_3-complex-dcr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.43;0.25;165.17;0.11;[0.0, 0.0];[0.468, 0.072];[0.488, 0.234];[159.392, 7.041];[0.124, 0.012];[0.032, 0.009];[0.008, 0.009];[0.019, 0.008];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.082, 0.001];[0.007, 0.003];[0.074, 0.003];[0.984, 0.021];[0.975, 0.031];[0.992, 0.017];[0.996, 0.008];[0.978, 0.036];[0.975, 0.04];[0.975, 0.04];[0.983, 0.033];[0.213, 0.1];[0.207, 0.137];[0.138, 0.067];[0.98, 0.013];[0.967, 0.021];[0.992, 0.01];[1.0, 0.0];[0.964, 0.037];[0.929, 0.07];[1.0, 0.0];[1.0, 0.0]
countries_s2;backward_1_3;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s2-backward_1_3-complex-sbr-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.88;0.25;148.33;0.13;[0.0, 0.0];[0.722, 0.178];[0.352, 0.144];[146.838, 3.075];[0.118, 0.007];[0.006, 0.001];[0.004, 0.001];[0.008, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.033, 0.003];[0.008, 0.001];[0.059, 0.007];[0.986, 0.014];[0.979, 0.023];[0.996, 0.008];[1.0, 0.0];[0.985, 0.003];[0.979, 0.0];[0.988, 0.01];[1.0, 0.0];[0.2, 0.01];[0.351, 0.01];[0.05, 0.012];[0.978, 0.011];[0.967, 0.017];[0.983, 0.016];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
countries_s2;backward_1_3;complex;r2n;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;1;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s2-backward_1_3-complex-r2n-None-1-100-256-256-256;./../checkpoints/;False;True;False;True;4;0.0;0.84;0.25;124.86;0.13;[0.0, 0.0];[0.812, 0.121];[0.28, 0.07];[124.454, 5.182];[0.126, 0.008];[0.011, 0.007];[0.013, 0.008];[0.009, 0.006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.007, 0.001];[0.007, 0.001];[0.007, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.196, 0.058];[0.196, 0.058];[0.196, 0.058];[0.992, 0.012];[0.983, 0.024];[1.0, 0.0];[1.0, 0.0];[0.992, 0.012];[0.983, 0.024];[1.0, 0.0];[1.0, 0.0]
countries_s3;backward_1_1;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;256;256;128;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;True;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;True;100;0;binary_crossentropy;0.5;False;3;1;True;1;0.0;100;0.0;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];countries_s3-backward_1_1-complex-no_reasoner-None-1-100-256-256-128;./../checkpoints/;False;True;False;True;4;0.0;0.02;0.0;17.84;0.1;[0.0, 0.0];[0.022, 0.004];[0.0, 0.0];[18.88, 0.935];[0.1, 0.0];[0.002, 0.001];[0.002, 0.001];[0.002, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.029, 0.002];[0.029, 0.002];[0.029, 0.002];[0.846, 0.009];[0.812, 0.013];[0.85, 0.008];[0.921, 0.024];[0.846, 0.009];[0.812, 0.013];[0.85, 0.008];[0.921, 0.024];[0.93, 0.088];[0.93, 0.088];[0.93, 0.088];[0.884, 0.034];[0.825, 0.06];[0.921, 0.031];[1.0, 0.0];[0.884, 0.034];[0.825, 0.06];[0.921, 0.031];[1.0, 0.0]
