?a  Ra  ?h  ?h  Rg  ?b   => ?a  E  ?b   0,886426593     0,28343667      0,288201741     960     3387    3331    -1
?h  GG  ?b  ?a  Q  ?h   => ?a  E  ?b    0,407202216     0,298983051     0,304347826     441     1475    1449    -1
?h  E  ?b  ?a  Q  ?h   => ?a  E  ?b     0,906740536     0,285631181     0,290360733     982     3438    3382    -1
?h  B  ?b  ?a  Q  ?h   => ?a  E  ?b     0,715604801     0,290370925     0,296027502     775     2669    2618    -1
?a  Q  ?h  ?h  Rg  ?b   => ?a  E  ?b    0,909510619     0,278170008     0,282964665     985     3541    3481    -1
?a  Q  ?h  ?h  Ra  ?b   => ?a  E  ?b    0,835641736     0,277777778     0,2828125       905     3258    3200    -1
?h  Q  ?b  ?a  Q  ?h   => ?a  E  ?b     0,91043398      0,274804905     0,279320113     986     3588    3530    -1
?a  E  ?h  ?h  Rg  ?b   => ?a  E  ?b    0,996306556     0,297901712     0,297901712     1079    3622    3622    -1
?h  Iw  ?b  ?a  Q  ?h   => ?a  E  ?b    0,088642659     0,281524927     0,286567164     96      341     335     -1
?a  E  ?h  ?h  Iw  ?b   => ?a  E  ?b    0,095106187     0,29512894      0,29512894      103     349     349     -1
?a  E  ?h  ?h  GG  ?b   => ?a  E  ?b    0,470914127     0,338196286     0,338196286     510     1508    1508    -1
?h  B  ?b  ?a  E  ?h   => ?a  E  ?b     0,834718375     0,335809807     0,335809807     904     2692    2692    -1
?a  E  ?h  ?h  Ra  ?b   => ?a  E  ?b    0,952908587     0,313582498     0,313582498     1032    3291    3291    -1
?a  E  ?h  ?h  Q  ?b   => ?a  E  ?b     0,980609418     0,298818233     0,298818233     1062    3554    3554    -1
?h  E  ?b  ?a  E  ?h   => ?a  E  ?b     0,987996307     0,296892342     0,296892342     1070    3604    3604    -1
?h  B  ?b  ?a  Rg  ?h   => ?a  E  ?b    0,813481071     0,303688383     0,308473389     881     2901    2856    -1
?h  E  ?b  ?a  Rg  ?h   => ?a  E  ?b    0,924284395     0,287148594     0,291921843     1001    3486    3429    -1
?h  Ra  ?b  ?a  Rg  ?h   => ?a  E  ?b   0,872576177     0,284039675     0,288461538     945     3327    3276    -1
?h  Rg  ?b  ?a  Rg  ?h   => ?a  E  ?b   0,916897507     0,28098472      0,285755396     993     3534    3475    -1
?h  Q  ?b  ?a  Rg  ?h   => ?a  E  ?b    0,914127424     0,279503106     0,284319357     990     3542    3482    -1
?a  Te  ?h  ?h  X  ?b   => ?a  E  ?b    0,453370268     0,368342086     0,373668189     491     1333    1314    -1
?h  Iw  ?b  ?a  Rg  ?h   => ?a  E  ?b   0,08956602      0,266483516     0,271708683     97      364     357     -1
?h  GG  ?b  ?a  Rg  ?h   => ?a  E  ?b   0,453370268     0,30977918      0,313738019     491     1585    1565    -1
?g  Iw  ?b  ?g  Ra  ?a   => ?a  E  ?b   0,078485688     0,287162162     0,293103448     85      296     290     -1
?g  B  ?a  ?g  Iw  ?b   => ?a  E  ?b    0,050784857     0,27638191      0,282051282     55      199     195     -1
?g  GG  ?a  ?g  Iw  ?b   => ?a  E  ?b   0,023084026     0,260416667     0,260416667     25      96      96      -1
?g  Iw  ?b  ?g  Q  ?a   => ?a  E  ?b    0,085872576     0,273529412     0,279279279     93      340     333     -1
?h  ML  ?b  ?a  Te  ?h   => ?a  E  ?b   0,792243767     0,281958593     0,287629903     858     3043    2983    -1
?g  Iw  ?b  ?g  Rg  ?a   => ?a  E  ?b   0,090489381     0,269230769     0,272980501     98      364     359     -1
?g  E  ?a  ?g  Iw  ?b   => ?a  E  ?b    0,08956602      0,291291291     0,297546012     97      333     326     -1
?g  B  ?b  ?g  Iw  ?a   => ?a  E  ?b    0,064635272     0,351758794     0,404624277     70      199     173     -1
?g  B  ?b  ?g  Z  ?a   => ?a  E  ?b     0,021237304     0,450980392     0,450980392     23      51      51      -1
?g  A  ?b  ?g  E  ?a   => ?a  E  ?b     0,019390582     0,396226415     0,396226415     21      53      53      -1
?g  Iw  ?a  ?g  Iw  ?b   => ?a  E  ?b   0,016620499     0,029032258     0,129496403     18      620     139     -1
?g  B  ?b  ?g  K  ?a   => ?a  E  ?b     0,046168052     0,495049505     0,495049505     50      101     101     -1
?g  B  ?b  ?g  GG  ?a   => ?a  E  ?b    0,272391505     0,346650999     0,346650999     295     851     851     -1
?g  B  ?a  ?g  B  ?b   => ?a  E  ?b     0,549399815     0,325670498     0,334081976     595     1827    1781    -1
?g  B  ?b  ?g  Ra  ?a   => ?a  E  ?b    0,605724838     0,302722658     0,307836696     656     2167    2131    -1
?g  B  ?a  ?g  GG  ?b   => ?a  E  ?b    0,262234534     0,333725029     0,343825666     284     851     826     -1
?g  B  ?b  ?g  E  ?a   => ?a  E  ?b     0,778393352     0,314200522     0,320532319     843     2683    2630    -1
?g  GG  ?b  ?g  Z  ?a   => ?a  E  ?b    0,012927054     0,482758621     0,482758621     14      29      29      -1
?g  B  ?b  ?g  Rg  ?a   => ?a  E  ?b    0,809787627     0,301997245     0,306750612     877     2904    2859    -1
?g  GG  ?b  ?g  Q  ?a   => ?a  E  ?b    0,424746076     0,30976431      0,314637483     460     1485    1462    -1
?g  E  ?a  ?g  GG  ?b   => ?a  E  ?b    0,412742382     0,328193833     0,336090226     447     1362    1330    -1
?g  GG  ?b  ?g  K  ?a   => ?a  E  ?b    0,028624192     0,543859649     0,543859649     31      57      57      -1
?g  GG  ?b  ?g  Ra  ?a   => ?a  E  ?b   0,318559557     0,300784656     0,307212823     345     1147    1123    -1
?g  GG  ?b  ?g  Iw  ?a   => ?a  E  ?b   0,02677747      0,302083333     0,329545455     29      96      88      -1
?g  GG  ?a  ?g  GG  ?b   => ?a  E  ?b   0,221606648     0,370942813     0,370942813     240     647     647     -1
?g  Iw  ?a  ?g  X  ?b   => ?a  E  ?b    0,020313943     0,061452514     0,366666667     22      358     60      -1
?g  Mp  ?a  ?g  X  ?b   => ?a  E  ?b    0,013850416     0,535714286     0,535714286     15      28      28      -1
?g  X  ?a  ?g  X  ?b   => ?a  E  ?b     0,327793167     0,332086062     0,335856197     355     1069    1057    -1
?g  GG  ?b  ?g  Rg  ?a   => ?a  E  ?b   0,444136657     0,307348243     0,311730395     481     1565    1543    -1
?g  B  ?b  ?g  Q  ?a   => ?a  E  ?b     0,712834718     0,288706058     0,293871336     772     2674    2627    -1
?g  ML  ?a  ?g  X  ?b   => ?a  E  ?b    0,77654663      0,282120094     0,286541738     841     2981    2935    -1
?h  ML  ?b  ?a  P  ?h   => ?a  E  ?b    0,925207756     0,269354839     0,273845313     1002    3720    3659    -1
?g  K  ?a  ?g  Ra  ?b   => ?a  E  ?b    0,04432133      0,4     0,4     48      120     120     -1
?g  Iw  ?a  ?g  Ra  ?b   => ?a  E  ?b   0,085872576     0,314189189     0,384297521     93      296     242     -1
?g  Ra  ?b  ?g  Z  ?a   => ?a  E  ?b    0,027700831     0,461538462     0,461538462     30      65      65      -1
?g  N  ?a  ?g  N  ?b   => ?a  E  ?b     0,127423823     0,320930233     0,339066339     138     430     407     -1
?g  O  ?a  ?g  Ra  ?b   => ?a  E  ?b    0,010156971     0,5     0,5     11      22      22      -1
?g  GG  ?a  ?g  Ra  ?b   => ?a  E  ?b   0,336103416     0,317349608     0,317349608     364     1147    1147    -1
?g  B  ?a  ?g  Ra  ?b   => ?a  E  ?b    0,614958449     0,307337333     0,314744802     666     2167    2116    -1
?g  Ra  ?a  ?g  Ra  ?b   => ?a  E  ?b   0,722068329     0,272949389     0,277698864     782     2865    2816    -1
?g  E  ?a  ?g  N  ?b   => ?a  E  ?b     0,219759926     0,344428365     0,345428157     238     691     689     -1
?a  P  ?h  ?h  X  ?b   => ?a  E  ?b     0,74145891      0,298069785     0,303362297     803     2694    2647    -1
?g  E  ?a  ?g  Ra  ?b   => ?a  E  ?b    0,87534626      0,296899468     0,302488832     948     3193    3134    -1
?g  Ra  ?b  ?g  Rg  ?a   => ?a  E  ?b   0,873499538     0,28221957      0,287014563     946     3352    3296    -1
?g  K  ?a  ?g  Rg  ?b   => ?a  E  ?b    0,064635272     0,440251572     0,440251572     70      159     159     -1
?g  Q  ?a  ?g  Ra  ?b   => ?a  E  ?b    0,827331487     0,277571252     0,282204724     896     3228    3175    -1
?g  B  ?a  ?g  N  ?b   => ?a  E  ?b     0,013850416     0,267857143     0,267857143     15      56      56      -1
?g  Iw  ?a  ?g  Rg  ?b   => ?a  E  ?b   0,100646353     0,299450549     0,392086331     109     364     278     -1
?g  O  ?a  ?g  Rg  ?b   => ?a  E  ?b    0,034164358     0,578125        0,578125        37      64      64      -1
?g  GG  ?a  ?g  Rg  ?b   => ?a  E  ?b   0,463527239     0,320766773     0,320766773     502     1565    1565    -1
?g  B  ?a  ?g  Rg  ?b   => ?a  E  ?b    0,808864266     0,301652893     0,307908612     876     2904    2845    -1
?g  Ra  ?a  ?g  Rg  ?b   => ?a  E  ?b   0,867036011     0,280131265     0,284977238     939     3352    3295    -1
?g  ML  ?b  ?g  X  ?a   => ?a  E  ?b    0,770083102     0,279771889     0,284836066     834     2981    2928    -1
?g  B  ?a  ?g  E  ?b   => ?a  E  ?b     0,77654663      0,313455088     0,320258949     841     2683    2626    -1
?g  E  ?a  ?g  Rg  ?b   => ?a  E  ?b    0,91966759      0,284815556     0,289787605     996     3497    3437    -1
?g  K  ?a  ?g  Q  ?b   => ?a  E  ?b     0,070175439     0,481012658     0,481012658     76      158     158     -1
?g  E  ?b  ?g  K  ?a   => ?a  E  ?b     0,063711911     0,456953642     0,456953642     69      151     151     -1
?g  Q  ?a  ?g  Rg  ?b   => ?a  E  ?b    0,909510619     0,276297335     0,281027104     985     3565    3505    -1
?g  Q  ?b  ?g  Z  ?a   => ?a  E  ?b     0,032317636     0,448717949     0,448717949     35      78      78      -1
?g  Rg  ?a  ?g  Rg  ?b   => ?a  E  ?b   0,91966759      0,279226241     0,284003422     996     3567    3507    -1
?g  Rg  ?b  ?g  Z  ?a   => ?a  E  ?b    0,032317636     0,460526316     0,460526316     35      76      76      -1
?g  E  ?b  ?g  N  ?a   => ?a  E  ?b     0,205909511     0,322720695     0,34202454      223     691     652     -1
?g  ML  ?b  ?g  Mp  ?a   => ?a  E  ?b   0,048938135     0,495327103     0,495327103     53      107     107     -1
?g  Iw  ?a  ?g  ML  ?b   => ?a  E  ?b   0,069252078     0,051194539     0,283018868     75      1465    265     -1
?g  E  ?b  ?g  O  ?a   => ?a  E  ?b     0,03601108      0,565217391     0,565217391     39      69      69      -1
?g  O  ?a  ?g  Q  ?b   => ?a  E  ?b     0,027700831     0,508474576     0,508474576     30      59      59      -1
?g  B  ?a  ?g  Q  ?b   => ?a  E  ?b     0,720221607     0,291697831     0,297937357     780     2674    2618    -1
?g  A  ?a  ?g  E  ?b   => ?a  E  ?b     0,021237304     0,433962264     0,433962264     23      53      53      -1
?g  E  ?b  ?g  GG  ?a   => ?a  E  ?b    0,431209603     0,34287812      0,34287812      467     1362    1362    -1
?g  E  ?b  ?g  Iw  ?a   => ?a  E  ?b    0,100646353     0,327327327     0,419230769     109     333     260     -1
?g  E  ?b  ?g  Ra  ?a   => ?a  E  ?b    0,879963066     0,298465393     0,303599873     953     3193    3139    -1
?g  Iw  ?a  ?g  Q  ?b   => ?a  E  ?b    0,095106187     0,302941176     0,373188406     103     340     276     -1
?g  GG  ?a  ?g  Q  ?b   => ?a  E  ?b    0,43767313      0,319191919     0,319191919     474     1485    1485    -1
?g  Q  ?b  ?g  Ra  ?a   => ?a  E  ?b    0,816251154     0,273853779     0,278776411     884     3228    3171    -1
?g  E  ?b  ?g  Z  ?a   => ?a  E  ?b     0,024930748     0,457627119     0,457627119     27      59      59      -1
?b  I  ?a  ?b  P  ?a   => ?a  ML  ?b    0,016460905     0,685714286     0,685714286     24      35      35      -2
?b  U  ?a  ?a  X  ?b   => ?a  ML  ?b    0,028806584     0,75    0,75    42      56      56      -2
?g  E  ?b  ?g  Q  ?a   => ?a  E  ?b     0,904893813     0,284718187     0,289427053     980     3442    3386    -1
?b  D  ?a  ?b  U  ?a   => ?a  ML  ?b    0,030864198     0,762711864     0,762711864     45      59      59      -2
?g  E  ?a  ?g  Q  ?b   => ?a  E  ?b     0,905817175     0,285008716     0,29006505      981     3442    3382    -1
?g  E  ?a  ?g  E  ?b   => ?a  E  ?b     0,91966759      0,280484371     0,28530507      996     3551    3491    -1
?g  E  ?b  ?g  Rg  ?a   => ?a  E  ?b    0,921514312     0,285387475     0,29020064      998     3497    3439    -1
?g  Q  ?a  ?g  Q  ?b   => ?a  E  ?b     0,905817175     0,272424327     0,276805869     981     3601    3544    -1
?g  ML  ?a  ?g  ML  ?b   => ?a  E  ?b   0,925207756     0,269282451     0,273770492     1002    3721    3660    -1
?g  Q  ?b  ?g  Rg  ?a   => ?a  E  ?b    0,912280702     0,27713885      0,281883024     988     3565    3505    -1
?b  Te  ?a  ?a  X  ?b   => ?a  ML  ?b   0,034979424     0,718309859     0,718309859     51      71      71      -2
?b  D  ?a  ?b  Te  ?a   => ?a  ML  ?b   0,016460905     0,685714286     0,685714286     24      35      35      -2
?b  Te  ?a  ?b  U  ?a   => ?a  ML  ?b   0,051440329     0,714285714     0,714285714     75      105     105     -2
?h  I  ?a  ?b  Ra  ?h   => ?a  ML  ?b   0,291495199     0,672468354     0,672468354     425     632     632     -2
?h  Iw  ?a  ?b  Ra  ?h   => ?a  ML  ?b  0,028806584     0,147368421     0,147368421     42      285     285     -2
?h  D  ?a  ?b  Ra  ?h   => ?a  ML  ?b   0,594650206     0,635630499     0,635630499     867     1364    1364    -2
?b  Ra  ?h  ?h  Te  ?a   => ?a  ML  ?b  0,777091907     0,598837209     0,598837209     1133    1892    1892    -2
?b  Ra  ?h  ?a  X  ?h   => ?a  ML  ?b   0,58436214      0,623718887     0,623718887     852     1366    1366    -2
?h  P  ?a  ?b  Ra  ?h   => ?a  ML  ?b   0,96090535      0,54407767      0,54407767      1401    2575    2575    -2
?b  Ra  ?h  ?h  U  ?a   => ?a  ML  ?b   0,816872428     0,575918762     0,575918762     1191    2068    2068    -2
?a  ML  ?h  ?b  Ra  ?h   => ?a  ML  ?b  0,985596708     0,55589942      0,55589942      1437    2585    2585    -2
?b  P  ?a  ?b  Te  ?a   => ?a  ML  ?b   0,127572016     0,657243816     0,657243816     186     283     283     -2
?h  Iw  ?a  ?b  U  ?h   => ?a  ML  ?b   0,152949246     0,530952381     0,530952381     223     420     420     -2
?b  Iw  ?h  ?h  P  ?a   => ?a  ML  ?b   0,316872428     0,516201117     0,58040201      462     895     796     -2
?b  Iw  ?h  ?h  U  ?a   => ?a  ML  ?b   0,122770919     0,550769231     0,680608365     179     325     263     -2
?b  Iw  ?h  ?h  Te  ?a   => ?a  ML  ?b  0,122085048     0,521994135     0,605442177     178     341     294     -2
?h  An  ?a  ?b  U  ?h   => ?a  ML  ?b   0,141289438     0,700680272     0,700680272     206     294     294     -2
?b  D  ?h  ?h  Iw  ?a   => ?a  ML  ?b   0,087791495     0,544680851     0,544680851     128     235     235     -2
?h  I  ?a  ?b  Iw  ?h   => ?a  ML  ?b   0,036351166     0,630952381     0,803030303     53      84      66      -2
?a  An  ?h  ?b  D  ?h   => ?a  ML  ?b   0,053497942     0,728971963     0,728971963     78      107     107     -2
?h  Iw  ?a  ?b  Iw  ?h   => ?a  ML  ?b  0,049382716     0,402234637     0,470588235     72      179     153     -2
?b  D  ?h  ?a  Iw  ?h   => ?a  ML  ?b   0,042524005     0,442857143     0,442857143     62      140     140     -2
?a  An  ?h  ?b  U  ?h   => ?a  ML  ?b   0,146090535     0,75    0,75    213     284     284     -2
?a  Iw  ?h  ?b  U  ?h   => ?a  ML  ?b   0,074759945     0,43083004      0,43083004      109     253     253     -2
?b  Iw  ?h  ?a  ML  ?h   => ?a  ML  ?b  0,379972565     0,598272138     0,674786845     554     926     821     -2
?b  Iw  ?h  ?a  X  ?h   => ?a  ML  ?b   0,037722908     0,486725664     0,597826087     55      113     92      -2
?h  D  ?a  ?b  Iw  ?h   => ?a  ML  ?b   0,035665295     0,433333333     0,565217391     52      120     92      -2
?b  K  ?h  ?a  Mp  ?h   => ?a  ML  ?b   0,017146776     0,520833333     0,520833333     25      48      48      -2
?h  An  ?a  ?b  D  ?h   => ?a  ML  ?b   0,058984911     0,74137931      0,74137931      86      116     116     -2
?b  K  ?h  ?h  T  ?a   => ?a  ML  ?b    0,20781893      0,554945055     0,554945055     303     546     546     -2
?h  J  ?a  ?b  K  ?h   => ?a  ML  ?b    0,083676269     0,554545455     0,554545455     122     220     220     -2
?b  K  ?h  ?h  Sa  ?a   => ?a  ML  ?b   0,082990398     0,514893617     0,514893617     121     235     235     -2
?a  An  ?h  ?b  Te  ?h   => ?a  ML  ?b  0,128257888     0,708333333     0,708333333     187     264     264     -2
?h  An  ?a  ?b  Te  ?h   => ?a  ML  ?b  0,12962963      0,679856115     0,679856115     189     278     278     -2
?b  K  ?h  ?h  Pr  ?a   => ?a  ML  ?b   0,043895748     0,5     0,5     64      128     128     -2
?h  Iw  ?a  ?b  Te  ?h   => ?a  ML  ?b  0,124142661     0,523121387     0,523121387     181     346     346     -2
?a  Iw  ?h  ?b  Te  ?h   => ?a  ML  ?b  0,065843621     0,454976303     0,454976303     96      211     211     -2
?h  C  ?a  ?b  K  ?h   => ?a  ML  ?b    0,074074074     0,654545455     0,654545455     108     165     165     -2
?b  O  ?h  ?h  T  ?a   => ?a  ML  ?b    0,024691358     0,545454545     0,545454545     36      66      66      -2
?b  B  ?h  ?h  U  ?a   => ?a  ML  ?b    0,645404664     0,60051053      0,617859488     941     1567    1523    -2
?h  T  ?a  ?b  Z  ?h   => ?a  ML  ?b    0,16255144      0,503184713     0,503184713     237     471     471     -2
?h  Sa  ?a  ?b  Z  ?h   => ?a  ML  ?b   0,040466392     0,541284404     0,541284404     59      109     109     -2
?a  Mp  ?h  ?b  Z  ?h   => ?a  ML  ?b   0,021262003     0,596153846     0,596153846     31      52      52      -2
?h  J  ?a  ?b  Z  ?h   => ?a  ML  ?b    0,115912209     0,548701299     0,548701299     169     308     308     -2
?b  I  ?h  ?h  Iw  ?a   => ?a  ML  ?b   0,016460905     0,545454545     0,545454545     24      44      44      -2
?a  An  ?h  ?b  I  ?h   => ?a  ML  ?b   0,019890261     0,617021277     0,630434783     29      47      46      -2
?b  B  ?h  ?h  I  ?a   => ?a  ML  ?b    0,194101509     0,693627451     0,697044335     283     408     406     -2
?b  I  ?h  ?a  Iw  ?h   => ?a  ML  ?b   0,018518519     0,6     0,613636364     27      45      44      -2
?b  B  ?h  ?h  Iw  ?a   => ?a  ML  ?b   0,015775034     0,113861386     0,117346939     23      202     196     -2
?b  B  ?h  ?h  P  ?a   => ?a  ML  ?b    0,871056241     0,535187526     0,556773345     1270    2373    2281    -2
?b  B  ?h  ?h  D  ?a   => ?a  ML  ?b    0,366941015     0,605889015     0,619212963     535     883     864     -2
?b  B  ?h  ?h  Te  ?a   => ?a  ML  ?b   0,633744856     0,577139288     0,592307692     924     1601    1560    -2
?b  B  ?h  ?a  X  ?h   => ?a  ML  ?b    0,420438957     0,618567104     0,633919338     613     991     967     -2
?h  C  ?a  ?b  Z  ?h   => ?a  ML  ?b    0,087791495     0,666666667     0,666666667     128     192     192     -2
?b  B  ?h  ?a  ML  ?h   => ?a  ML  ?b   0,896433471     0,544583333     0,566782307     1307    2400    2306    -2
?h  Pr  ?a  ?b  Z  ?h   => ?a  ML  ?b   0,045953361     0,544715447     0,544715447     67      123     123     -2
?h  An  ?a  ?b  I  ?h   => ?a  ML  ?b   0,022633745     0,634615385     0,647058824     33      52      51      -2
?b  GG  ?h  ?a  Iw  ?h   => ?a  ML  ?b  0,010288066     0,102040816     0,102040816     15      147     147     -2
?a  An  ?h  ?h  X  ?b   => ?a  ML  ?b   0,0781893       0,75    0,75    114     152     152     -2
?a  Iw  ?h  ?h  X  ?b   => ?a  ML  ?b   0,055555556     0,445054945     0,445054945     81      182     182     -2
?a  Mp  ?h  ?h  N  ?b   => ?a  ML  ?b   0,010288066     0,394736842     0,394736842     15      38      38      -2
?a  Iw  ?h  ?b  P  ?h   => ?a  ML  ?b   0,128257888     0,348880597     0,348880597     187     536     536     -2
?a  Iw  ?h  ?h  ML  ?b   => ?a  ML  ?b  0,148148148     0,355263158     0,355263158     216     608     608     -2
?h  E  ?b  ?a  Mp  ?h   => ?a  ML  ?b   0,057613169     0,515337423     0,515337423     84      163     163     -2
?a  As  ?h  ?b  P  ?h   => ?a  ML  ?b   0,011659808     0,653846154     0,653846154     17      26      26      -2
?b  GG  ?h  ?h  U  ?a   => ?a  ML  ?b   0,448559671     0,603321033     0,603321033     654     1084    1084    -2
?a  As  ?h  ?h  ML  ?b   => ?a  ML  ?b  0,026748971     1       1       39      39      39      -2
?b  GG  ?h  ?h  Te  ?a   => ?a  ML  ?b  0,362139918     0,602052452     0,602052452     528     877     877     -2
?b  GG  ?h  ?h  I  ?a   => ?a  ML  ?b   0,120713306     0,684824903     0,684824903     176     257     257     -2
?h  D  ?a  ?b  GG  ?h   => ?a  ML  ?b   0,214677641     0,641393443     0,641393443     313     488     488     -2
?a  An  ?h  ?h  ML  ?b   => ?a  ML  ?b  0,479423868     0,895006402     0,895006402     699     781     781     -2
?b  GG  ?h  ?h  P  ?a   => ?a  ML  ?b   0,585733882     0,553467272     0,553467272     854     1543    1543    -2
?a  An  ?h  ?b  P  ?h   => ?a  ML  ?b   0,281893004     0,656549521     0,656549521     411     626     626     -2
?b  GG  ?h  ?a  X  ?h   => ?a  ML  ?b   0,222908093     0,652610442     0,652610442     325     498     498     -2
?h  Iw  ?b  ?a  X  ?h   => ?a  ML  ?b   0,048010974     0,538461538     0,636363636     70      130     110     -2
?h  GG  ?b  ?a  X  ?h   => ?a  ML  ?b   0,229766804     0,634469697     0,634469697     335     528     528     -2
?b  GG  ?h  ?a  ML  ?h   => ?a  ML  ?b  0,609739369     0,57839948      0,57839948      889     1537    1537    -2
?b  Rg  ?h  ?a  X  ?h   => ?a  ML  ?b   0,753772291     0,596634093     0,596634093     1099    1842    1842    -2
?h  B  ?b  ?a  X  ?h   => ?a  ML  ?b    0,426611797     0,620758483     0,620758483     622     1002    1002    -2
?b  E  ?h  ?a  X  ?h   => ?a  ML  ?b    0,730452675     0,564687169     0,599662162     1065    1886    1776    -2
?b  Q  ?h  ?a  X  ?h   => ?a  ML  ?b    0,712620027     0,603368177     0,603368177     1039    1722    1722    -2
?h  Ra  ?b  ?a  X  ?h   => ?a  ML  ?b   0,587791495     0,623272727     0,623272727     857     1375    1375    -2
?h  Rg  ?b  ?a  X  ?h   => ?a  ML  ?b   0,777777778     0,601272534     0,601272534     1134    1886    1886    -2
?h  Q  ?b  ?a  X  ?h   => ?a  ML  ?b    0,719478738     0,603567319     0,603567319     1049    1738    1738    -2
?h  E  ?b  ?a  X  ?h   => ?a  ML  ?b    0,74005487      0,58073197      0,58073197      1079    1858    1858    -2
?b  E  ?h  ?h  I  ?a   => ?a  ML  ?b    0,30521262      0,622377622     0,666167665     445     715     668     -2
?b  E  ?h  ?h  Iw  ?a   => ?a  ML  ?b   0,039780521     0,166189112     0,176291793     58      349     329     -2
?h  D  ?a  ?b  E  ?h   => ?a  ML  ?b    0,615912209     0,569435637     0,605529332     898     1577    1483    -2
?b  E  ?h  ?h  Te  ?a   => ?a  ML  ?b   0,888888889     0,543396226     0,573959256     1296    2385    2258    -2
?b  E  ?h  ?h  U  ?a   => ?a  ML  ?b    0,875171468     0,537263158     0,56660746      1276    2375    2252    -2
?b  E  ?h  ?h  P  ?a   => ?a  ML  ?b    0,978737997     0,520423049     0,546743295     1427    2742    2610    -2
?b  Q  ?h  ?h  U  ?a   => ?a  ML  ?b    0,926611797     0,574160646     0,574160646     1351    2353    2353    -2
?h  I  ?a  ?b  Q  ?h   => ?a  ML  ?b    0,344993141     0,656657963     0,656657963     503     766     766     -2
?h  Iw  ?a  ?b  Q  ?h   => ?a  ML  ?b   0,036351166     0,15542522      0,15542522      53      341     341     -2
?b  E  ?h  ?a  ML  ?h   => ?a  ML  ?b   0,982167353     0,523966337     0,550557478     1432    2733    2601    -2
?b  Q  ?h  ?h  Te  ?a   => ?a  ML  ?b   0,916323731     0,579609544     0,579609544     1336    2305    2305    -2
?g  B  ?b  ?a  ML  ?g   => ?a  ML  ?b   0,924554184     0,57557643      0,57557643      1348    2342    2342    -2
?g  B  ?b  ?g  Te  ?a   => ?a  ML  ?b   0,65569273      0,589032656     0,589032656     956     1623    1623    -2
?g  B  ?b  ?g  Sa  ?a   => ?a  ML  ?b   0,017146776     0,403225806     0,403225806     25      62      62      -2
?h  P  ?a  ?b  Q  ?h   => ?a  ML  ?b    0,992455418     0,54748392      0,54748392      1447    2643    2643    -2
?g  B  ?b  ?g  I  ?a   => ?a  ML  ?b    0,185185185     0,687022901     0,687022901     270     393     393     -2
?g  B  ?b  ?g  P  ?a   => ?a  ML  ?b    0,891632373     0,553662692     0,553662692     1300    2348    2348    -2
?g  B  ?b  ?g  D  ?a   => ?a  ML  ?b    0,392318244     0,623773173     0,623773173     572     917     917     -2
?g  B  ?b  ?g  U  ?a   => ?a  ML  ?b    0,613854595     0,608843537     0,608843537     895     1470    1470    -2
?a  ML  ?h  ?b  Q  ?h   => ?a  ML  ?b   0,999314129     0,552103069     0,552103069     1457    2639    2639    -2
?g  B  ?b  ?g  C  ?a   => ?a  ML  ?b    0,021947874     0,727272727     0,727272727     32      44      44      -2
?g  B  ?b  ?g  T  ?a   => ?a  ML  ?b    0,05829904      0,518292683     0,518292683     85      164     164     -2
?g  B  ?b  ?g  J  ?a   => ?a  ML  ?b    0,018518519     0,519230769     0,519230769     27      52      52      -2
?g  A  ?b  ?g  T  ?a   => ?a  ML  ?b    0,026748971     0,696428571     0,696428571     39      56      56      -2
?g  B  ?b  ?g  Pr  ?a   => ?a  ML  ?b   0,013717421     0,588235294     0,588235294     20      34      34      -2
?g  GG  ?b  ?g  I  ?a   => ?a  ML  ?b   0,081618656     0,668539326     0,668539326     119     178     178     -2
?g  B  ?b  ?g  Iw  ?a   => ?a  ML  ?b   0,014403292     0,105527638     0,105527638     21      199     199     -2
?g  Iw  ?a  ?g  X  ?b   => ?a  ML  ?b   0,130315501     0,530726257     0,530726257     190     358     358     -2
?g  An  ?a  ?g  X  ?b   => ?a  ML  ?b   0,081618656     0,73006135      0,73006135      119     163     163     -2
?h  D  ?a  ?b  Q  ?h   => ?a  ML  ?b    0,674211248     0,61630094      0,61630094      983     1595    1595    -2
?g  GG  ?b  ?a  ML  ?g   => ?a  ML  ?b  0,57133059      0,585382994     0,585382994     833     1423    1423    -2
?g  GG  ?b  ?g  Te  ?a   => ?a  ML  ?b  0,395061728     0,598130841     0,598130841     576     963     963     -2
?g  Iw  ?b  ?a  ML  ?g   => ?a  ML  ?b  0,087791495     0,403785489     0,554112554     128     317     231     -2
?g  Iw  ?b  ?g  P  ?a   => ?a  ML  ?b   0,082304527     0,413793103     0,540540541     120     290     222     -2
?g  GG  ?b  ?g  U  ?a   => ?a  ML  ?b   0,360082305     0,622037915     0,622037915     525     844     844     -2
?g  GG  ?b  ?g  P  ?a   => ?a  ML  ?b   0,51920439      0,548948513     0,548948513     757     1379    1379    -2
?g  Iw  ?b  ?g  Te  ?a   => ?a  ML  ?b  0,063100137     0,522727273     0,585987261     92      176     157     -2
?g  D  ?a  ?g  GG  ?b   => ?a  ML  ?b   0,209190672     0,655913978     0,655913978     305     465     465     -2
?g  C  ?a  ?g  N  ?b   => ?a  ML  ?b    0,072702332     0,697368421     0,697368421     106     152     152     -2
?g  N  ?b  ?g  T  ?a   => ?a  ML  ?b    0,290809328     0,584827586     0,584827586     424     725     725     -2
