Task;Grounder;KGE;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_concept_hits@5@5;train_concept_hits@10@10;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;train_task_hits@5@5;train_task_hits@10@10;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_hits@5@5;val_concept_hits@10@10;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;val_task_hits@5@5;val_task_hits@10@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_concept_hits@5@5;test_concept_hits@10@10;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3;test_task_hits@5@5;test_task_hits@10@10
train_S2_p;backward_1;complex;100;0.5;1;no_reasoner;[14.644136571884156, 0.10426070293961096];[2.5769, 0.0001];[0.0122, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9019, 0.003];[0.4015, 0.0061];[1.4023, 0.0];[0.8647, 0.0208];[0.798, 0.0271];[0.912, 0.0194];[0.934, 0.0136];[0.992, 0.0075];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7535, 0.0339];[0.422, 0.0679];[3.085, 0.0];[0.9147, 0.0197];[0.872, 0.0271];[0.94, 0.0335];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;distmult;100;0.5;1;dcr;[21.860709285736085, 7.042205802152144];[0.0197, 0.0006];[0.0125, 0.0006];[0.0124, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3291, 0.0284];[0.3219, 0.0284];[0.3219, 0.0284];[0.868, 0.0165];[0.814, 0.0258];[0.9, 0.0228];[0.94, 0.0167];[0.998, 0.004];[0.868, 0.0165];[0.814, 0.0258];[0.9, 0.0228];[0.94, 0.0167];[0.998, 0.004];[0.3485, 0.1118];[0.3415, 0.1119];[0.3412, 0.1118];[0.9094, 0.027];[0.86, 0.0335];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0];[0.9114, 0.0233];[0.864, 0.0265];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;distmult;100;0.5;1;r2n;[16.003158187866212, 0.09460963976097528];[0.0134, 0.0005];[0.0125, 0.0006];[0.0143, 0.0005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.2842, 0.0367];[0.2845, 0.0369];[0.2838, 0.0364];[0.8711, 0.0107];[0.816, 0.0174];[0.892, 0.0183];[0.948, 0.0183];[0.998, 0.004];[0.8736, 0.0101];[0.82, 0.0141];[0.894, 0.0185];[0.948, 0.0183];[0.998, 0.004];[0.3171, 0.1039];[0.3204, 0.1075];[0.3139, 0.1004];[0.9096, 0.0226];[0.86, 0.0335];[0.956, 0.0496];[1.0, 0.0];[1.0, 0.0];[0.9087, 0.0228];[0.86, 0.0335];[0.948, 0.0483];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;distmult;100;0.5;1;sbr;[15.046697902679444, 0.1129520085238013];[0.0125, 0.0006];[0.0125, 0.0006];[0.0124, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3315, 0.0249];[0.3315, 0.0249];[0.3314, 0.0249];[0.869, 0.0166];[0.814, 0.0206];[0.898, 0.0214];[0.94, 0.0228];[0.998, 0.004];[0.87, 0.0168];[0.816, 0.0215];[0.898, 0.0214];[0.94, 0.0228];[0.998, 0.004];[0.3474, 0.1098];[0.3476, 0.1099];[0.3473, 0.1097];[0.9101, 0.0276];[0.86, 0.0335];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0];[0.9121, 0.0239];[0.864, 0.0265];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;distmult;100;0.5;1;rnm;[15.237873315811157, 0.046430230574416434];[0.0125, 0.0006];[0.0125, 0.0006];[0.0125, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.338, 0.0262];[0.338, 0.0262];[0.338, 0.0262];[0.87, 0.0182];[0.82, 0.0228];[0.892, 0.0204];[0.936, 0.0206];[0.998, 0.004];[0.87, 0.0182];[0.82, 0.0228];[0.892, 0.0204];[0.936, 0.0206];[0.998, 0.004];[0.3464, 0.1082];[0.3464, 0.1082];[0.3464, 0.1082];[0.9141, 0.0204];[0.868, 0.0204];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0];[0.9141, 0.0204];[0.868, 0.0204];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;distmult;100;0.5;1;gsbr;[19.109260463714598, 7.102811314078493];[0.0125, 0.0006];[0.0125, 0.0006];[0.0124, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.337, 0.0262];[0.3371, 0.0262];[0.337, 0.0262];[0.8687, 0.0164];[0.818, 0.0194];[0.894, 0.0215];[0.934, 0.0206];[0.998, 0.004];[0.8697, 0.0164];[0.82, 0.02];[0.894, 0.0215];[0.934, 0.0206];[0.998, 0.004];[0.3453, 0.1072];[0.3455, 0.1073];[0.3452, 0.1071];[0.9094, 0.0269];[0.86, 0.0335];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0];[0.9114, 0.0231];[0.864, 0.0265];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;distmult;100;0.5;1;cdcr;[19.843314838409423, 0.12519465503718621];[0.0197, 0.0006];[0.0125, 0.0006];[0.0124, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3361, 0.0253];[0.329, 0.0252];[0.3289, 0.0253];[0.8734, 0.0204];[0.822, 0.0256];[0.898, 0.0232];[0.936, 0.0185];[0.998, 0.004];[0.8744, 0.0209];[0.824, 0.0273];[0.898, 0.0232];[0.936, 0.0185];[0.998, 0.004];[0.3537, 0.112];[0.3467, 0.1122];[0.3464, 0.1119];[0.9101, 0.0276];[0.86, 0.0335];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0];[0.9121, 0.0239];[0.864, 0.0265];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;distmult;100;0.5;1;no_reasoner;[12.94919810295105, 0.07227790622023296];[2.5771, 0.0003];[0.0125, 0.0006];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.8697, 0.016];[0.3371, 0.0319];[1.4023, 0.0];[0.8695, 0.0205];[0.814, 0.0242];[0.898, 0.0214];[0.932, 0.0232];[0.992, 0.0098];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7126, 0.0446];[0.3401, 0.0893];[3.085, 0.0];[0.9109, 0.0184];[0.864, 0.0196];[0.944, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;transe;100;0.5;1;dcr;[22.824257564544677, 7.220201562078524];[1.4794, 0.0043];[1.5517, 0.004];[1.3927, 0.0048];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6497, 0.0039];[0.4009, 0.0079];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3709, 0.0038];[0.4221, 0.004];[0.3053, 0.0039];[0.64, 0.0113];[0.544, 0.0049];[0.652, 0.0271];[0.732, 0.0271];[0.952, 0.0075];[0.7415, 0.0075];[0.672, 0.004];[0.748, 0.0214];[0.81, 0.0245];[0.976, 0.008];[0.6781, 0.0103];[0.9263, 0.0136];[0.4156, 0.0072];[0.7313, 0.0292];[0.608, 0.0412];[0.804, 0.0367];[1.0, 0.0];[1.0, 0.0];[0.8815, 0.0137];[0.824, 0.0196];[0.924, 0.0367];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;transe;100;0.5;1;r2n;[16.722424840927125, 0.1946688862562912];[1.4966, 0.0038];[1.5517, 0.004];[1.4416, 0.0039];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6118, 0.0052];[0.3316, 0.0112];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4096, 0.0051];[0.4221, 0.004];[0.3971, 0.0065];[0.64, 0.0113];[0.544, 0.0049];[0.652, 0.0271];[0.732, 0.0271];[0.952, 0.0075];[0.6304, 0.011];[0.538, 0.0172];[0.634, 0.0301];[0.73, 0.0283];[0.954, 0.0287];[0.8946, 0.0114];[0.9263, 0.0136];[0.8629, 0.0164];[0.7313, 0.0292];[0.608, 0.0412];[0.804, 0.0367];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0287];[0.596, 0.0344];[0.812, 0.064];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;transe;100;0.5;1;sbr;[15.868300676345825, 0.10234592577950352];[1.5498, 0.0044];[1.5517, 0.004];[1.548, 0.0048];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6125, 0.0058];[0.3354, 0.012];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4207, 0.004];[0.4221, 0.004];[0.4193, 0.0042];[0.64, 0.0113];[0.544, 0.0049];[0.652, 0.0271];[0.732, 0.0271];[0.952, 0.0075];[0.6417, 0.0112];[0.544, 0.0049];[0.654, 0.0273];[0.74, 0.0316];[0.964, 0.012];[0.9204, 0.0108];[0.9263, 0.0136];[0.9145, 0.0094];[0.7313, 0.0292];[0.608, 0.0412];[0.804, 0.0367];[1.0, 0.0];[1.0, 0.0];[0.7345, 0.0283];[0.608, 0.0412];[0.82, 0.04];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;transe;100;0.5;1;rnm;[19.921273517608643, 7.6694188973183515];[1.5507, 0.0043];[1.5517, 0.004];[1.5498, 0.0046];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6101, 0.0059];[0.3324, 0.0121];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4214, 0.0041];[0.4221, 0.004];[0.4207, 0.0043];[0.64, 0.0113];[0.544, 0.0049];[0.652, 0.0271];[0.732, 0.0271];[0.952, 0.0075];[0.6403, 0.0113];[0.544, 0.0049];[0.652, 0.0271];[0.732, 0.0271];[0.96, 0.0126];[0.9232, 0.0115];[0.9263, 0.0136];[0.9201, 0.0103];[0.7313, 0.0292];[0.608, 0.0412];[0.804, 0.0367];[1.0, 0.0];[1.0, 0.0];[0.7326, 0.0289];[0.608, 0.0412];[0.812, 0.0371];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;transe;100;0.5;1;gsbr;[16.370859384536743, 0.07691565796618308];[1.5498, 0.0044];[1.5517, 0.004];[1.548, 0.0048];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6125, 0.0058];[0.3354, 0.012];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4207, 0.004];[0.4221, 0.004];[0.4193, 0.0042];[0.64, 0.0113];[0.544, 0.0049];[0.652, 0.0271];[0.732, 0.0271];[0.952, 0.0075];[0.6417, 0.0112];[0.544, 0.0049];[0.654, 0.0273];[0.74, 0.0316];[0.964, 0.012];[0.9204, 0.0108];[0.9263, 0.0136];[0.9145, 0.0094];[0.7313, 0.0292];[0.608, 0.0412];[0.804, 0.0367];[1.0, 0.0];[1.0, 0.0];[0.7345, 0.0283];[0.608, 0.0412];[0.82, 0.04];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;transe;100;0.5;1;cdcr;[20.662739610672, 0.1144474447305096];[1.4794, 0.0043];[1.5517, 0.004];[1.3927, 0.0048];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6497, 0.0039];[0.4009, 0.0079];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3709, 0.0038];[0.4221, 0.004];[0.3053, 0.0039];[0.64, 0.0113];[0.544, 0.0049];[0.652, 0.0271];[0.732, 0.0271];[0.952, 0.0075];[0.7415, 0.0075];[0.672, 0.004];[0.748, 0.0214];[0.81, 0.0245];[0.976, 0.008];[0.6781, 0.0103];[0.9263, 0.0136];[0.4156, 0.0072];[0.7313, 0.0292];[0.608, 0.0412];[0.804, 0.0367];[1.0, 0.0];[1.0, 0.0];[0.8815, 0.0137];[0.824, 0.0196];[0.924, 0.0367];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;transe;100;0.5;1;no_reasoner;[17.681461381912232, 7.6138343722014605];[3.3467, 0.002];[1.5517, 0.004];[5.1416, 0.0];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9124, 0.0018];[0.4225, 0.0037];[1.4023, 0.0];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[2.0006, 0.0117];[0.9162, 0.0233];[3.085, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;complex;100;0.5;1;dcr;[43.84130506515503, 7.6053160251061245];[0.0194, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4041, 0.0069];[0.3969, 0.0069];[0.3969, 0.0069];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.4281, 0.0666];[0.4209, 0.0666];[0.4209, 0.0666];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;complex;100;0.5;1;r2n;[45.47982988357544, 9.388490974296896];[0.0135, 0.0001];[0.0122, 0.0002];[0.0148, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3961, 0.0068];[0.3965, 0.0069];[0.3956, 0.0067];[0.8689, 0.0186];[0.806, 0.0233];[0.91, 0.0167];[0.934, 0.0136];[0.994, 0.008];[0.8688, 0.0185];[0.806, 0.0233];[0.91, 0.0167];[0.932, 0.0117];[0.994, 0.008];[0.4184, 0.0662];[0.42, 0.0665];[0.4167, 0.0659];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0];[0.9139, 0.0202];[0.872, 0.0271];[0.936, 0.0388];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;complex;100;0.5;1;sbr;[40.351498174667356, 7.186634138498346];[0.0122, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3969, 0.0069];[0.3969, 0.0069];[0.3969, 0.0069];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.4209, 0.0666];[0.4209, 0.0666];[0.4209, 0.0666];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;complex;100;0.5;1;rnm;[40.56371331214905, 7.686057996049265];[0.0122, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3969, 0.0069];[0.3969, 0.0069];[0.3969, 0.0069];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.4209, 0.0666];[0.4209, 0.0666];[0.4209, 0.0666];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;complex;100;0.5;1;gsbr;[44.59095759391785, 9.343172072281508];[0.0122, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3969, 0.0069];[0.3969, 0.0069];[0.3969, 0.0069];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.4209, 0.0666];[0.4209, 0.0666];[0.4209, 0.0666];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;complex;100;0.5;1;cdcr;[46.14514155387879, 8.339768525300615];[0.0194, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4041, 0.0069];[0.3969, 0.0069];[0.3969, 0.0069];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.4281, 0.0666];[0.4209, 0.0666];[0.4209, 0.0666];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;complex;100;0.5;1;no_reasoner;[18.62826066017151, 8.136974803291363];[2.5769, 0.0001];[0.0122, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9019, 0.003];[0.4015, 0.0061];[1.4023, 0.0];[0.8647, 0.0208];[0.798, 0.0271];[0.912, 0.0194];[0.934, 0.0136];[0.992, 0.0075];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7535, 0.0339];[0.422, 0.0679];[3.085, 0.0];[0.9147, 0.0197];[0.872, 0.0271];[0.94, 0.0335];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;distmult;100;0.5;1;dcr;[42.82557373046875, 8.192189938787148];[0.0197, 0.0006];[0.0125, 0.0006];[0.0125, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.345, 0.0288];[0.3378, 0.0288];[0.3378, 0.0288];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.3482, 0.0895];[0.341, 0.0895];[0.341, 0.0895];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;distmult;100;0.5;1;r2n;[40.15311522483826, 8.125384037137712];[0.0138, 0.0006];[0.0125, 0.0006];[0.0151, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3377, 0.0283];[0.338, 0.0286];[0.3374, 0.0279];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.994, 0.008];[0.8706, 0.022];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.3399, 0.0886];[0.3409, 0.0894];[0.3388, 0.0877];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0];[0.9121, 0.0189];[0.868, 0.0204];[0.932, 0.0412];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;distmult;100;0.5;1;sbr;[42.95643630027771, 9.98774719418633];[0.0125, 0.0006];[0.0125, 0.0006];[0.0125, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3378, 0.0288];[0.3378, 0.0288];[0.3378, 0.0288];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.341, 0.0895];[0.341, 0.0895];[0.341, 0.0895];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;distmult;100;0.5;1;rnm;[39.14005336761475, 8.246145013967482];[0.0125, 0.0006];[0.0125, 0.0006];[0.0125, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3378, 0.0288];[0.3378, 0.0288];[0.3378, 0.0288];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.341, 0.0895];[0.341, 0.0895];[0.341, 0.0895];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;distmult;100;0.5;1;gsbr;[39.53013634681702, 8.337619856472735];[0.0125, 0.0006];[0.0125, 0.0006];[0.0125, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3378, 0.0288];[0.3378, 0.0288];[0.3378, 0.0288];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.341, 0.0895];[0.341, 0.0895];[0.341, 0.0895];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;distmult;100;0.5;1;cdcr;[49.10919041633606, 10.227659768365932];[0.0197, 0.0006];[0.0125, 0.0006];[0.0125, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.345, 0.0288];[0.3378, 0.0288];[0.3378, 0.0288];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.3482, 0.0895];[0.341, 0.0895];[0.341, 0.0895];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0]
