dataset_name;grounder;kge;model_name;rule_miner;seed;kge_atom_embedding_size;batch_size;val_batch_size;test_batch_size;facts_file;train_file;valid_file;test_file;domain_file;rules_file;num_negatives;valid_negatives;test_negatives;ragged;format;engine_num_negatives;engine_num_adaptive_constants;constant_embedding_size;dropout_rate_embedder;kge_regularization;learning_rate;epochs;num_rules;loss;weight_loss;cdcr_use_positional_embeddings;cdcr_num_formulas;valid_frequency;resnet;reasoner_depth;reasoner_regularization_factor;reasoner_formula_hidden_embedding_size;reasoner_dropout_rate;reasoner_atom_embedding_size;signed;temperature;aggregation_type;filter_num_heads;filter_activity_regularization;keys_signature;run_signature;seed_run_i;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3;time_ground_train;time_ground_valid;time_train;time_ground_test;time_inference
countries_s3;backward_3;complex;dcr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s3-backward_3-complex-dcr-None-1-100;4;[0.277, 0.207];[0.201, 0.205];[0.213, 0.199];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.001];[0.999, 0.001];[1.0, 0.0];[0.462, 0.05];[0.349, 0.032];[0.434, 0.085];[0.728, 0.013];[0.7, 0.014];[0.724, 0.019];[0.735, 0.017];[0.698, 0.02];[0.736, 0.03];[0.486, 0.034];[0.384, 0.024];[0.445, 0.059];[0.826, 0.028];[0.736, 0.05];[0.88, 0.022];[0.903, 0.048];[0.844, 0.074];[0.968, 0.027];[74.296, 2.607];[68.856, 2.449];[238.324, 8.632];[61.46, 3.799];[61.82, 3.8]
countries_s3;backward_3;complex;sbr;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s3-backward_3-complex-sbr-None-1-100;4;[0.071, 0.074];[0.064, 0.075];[0.078, 0.074];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.472, 0.076];[0.347, 0.02];[0.597, 0.142];[0.719, 0.016];[0.69, 0.017];[0.72, 0.023];[0.737, 0.012];[0.692, 0.016];[0.738, 0.01];[0.537, 0.126];[0.404, 0.054];[0.669, 0.201];[0.831, 0.033];[0.74, 0.061];[0.876, 0.015];[0.945, 0.018];[0.908, 0.027];[0.984, 0.015];[73.696, 5.181];[68.374, 1.382];[174.066, 6.425];[63.554, 2.053];[63.798, 2.039]
countries_s3;backward_3;complex;r2n;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s3-backward_3-complex-r2n-None-1-100;4;[0.496, 0.069];[0.586, 0.061];[0.406, 0.078];[0.994, 0.012];[0.988, 0.023];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.364, 0.015];[0.34, 0.005];[0.387, 0.026];[0.635, 0.029];[0.596, 0.032];[0.642, 0.017];[0.75, 0.011];[0.73, 0.013];[0.74, 0.014];[0.368, 0.004];[0.404, 0.007];[0.332, 0.013];[0.799, 0.027];[0.688, 0.035];[0.876, 0.029];[0.904, 0.052];[0.852, 0.079];[0.936, 0.041];[77.146, 4.514];[70.15, 0.781];[220.534, 6.92];[62.698, 4.716];[63.068, 4.702]
countries_s3;backward_3;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];countries_s3-backward_3-complex-no_reasoner-None-1-100;4;[0.103, 0.205];[0.103, 0.205];[0.103, 0.205];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.475, 0.071];[0.475, 0.071];[0.475, 0.071];[0.739, 0.021];[0.708, 0.02];[0.748, 0.032];[0.739, 0.021];[0.708, 0.02];[0.748, 0.032];[0.53, 0.091];[0.53, 0.091];[0.53, 0.091];[0.819, 0.034];[0.736, 0.056];[0.876, 0.027];[0.819, 0.034];[0.736, 0.056];[0.876, 0.027];[0.066, 0.005];[0.082, 0.007];[20.644, 0.397];[0.006, 0.005];[0.192, 0.004]
nations;backward_1;complex;dcr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_1-complex-dcr-amie-1-100;4;[1.396, 1.388];[0.294, 0.194];[0.428, 0.128];[0.969, 0.025];[0.942, 0.047];[1.0, 0.0];[1.0, 0.0];[0.968, 0.025];[0.94, 0.047];[1.0, 0.0];[1.0, 0.0];[1.442, 0.863];[0.374, 0.089];[0.482, 0.122];[0.669, 0.013];[0.659, 0.013];[0.659, 0.013];[0.667, 0.013];[0.679, 0.013];[0.67, 0.013];[0.67, 0.013];[0.678, 0.012];[1.466, 0.786];[0.422, 0.136];[0.43, 0.139];[0.726, 0.015];[0.626, 0.02];[0.765, 0.018];[0.982, 0.009];[0.727, 0.016];[0.628, 0.02];[0.764, 0.019];[0.982, 0.009];[0.736, 0.113];[0.528, 0.013];[639.49, 9.335];[0.198, 0.007];[1.486, 0.019]
nations;backward_1;complex;sbr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_1-complex-sbr-amie-1-100;4;[0.362, 0.211];[0.359, 0.214];[0.365, 0.208];[0.964, 0.023];[0.932, 0.043];[1.0, 0.0];[1.0, 0.0];[0.967, 0.022];[0.936, 0.042];[1.0, 0.0];[1.0, 0.0];[0.232, 0.055];[0.23, 0.056];[0.235, 0.054];[0.658, 0.017];[0.648, 0.017];[0.649, 0.016];[0.658, 0.021];[0.668, 0.015];[0.658, 0.015];[0.659, 0.015];[0.668, 0.02];[0.247, 0.088];[0.25, 0.091];[0.244, 0.084];[0.718, 0.01];[0.617, 0.007];[0.754, 0.023];[0.982, 0.007];[0.72, 0.009];[0.619, 0.01];[0.756, 0.023];[0.982, 0.007];[0.712, 0.043];[0.548, 0.03];[160.556, 7.179];[0.206, 0.005];[1.336, 0.052]
nations;backward_1;complex;r2n;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_1-complex-r2n-amie-1-100;4;[0.268, 0.138];[0.355, 0.167];[0.18, 0.115];[0.96, 0.026];[0.923, 0.05];[1.0, 0.0];[1.0, 0.0];[0.992, 0.005];[0.985, 0.011];[1.0, 0.0];[1.0, 0.0];[0.174, 0.05];[0.17, 0.05];[0.179, 0.05];[0.657, 0.006];[0.647, 0.005];[0.648, 0.006];[0.657, 0.01];[0.657, 0.007];[0.647, 0.007];[0.647, 0.007];[0.657, 0.011];[0.222, 0.056];[0.219, 0.058];[0.226, 0.054];[0.718, 0.011];[0.619, 0.014];[0.751, 0.014];[0.984, 0.009];[0.719, 0.011];[0.62, 0.015];[0.752, 0.014];[0.984, 0.009];[0.7, 0.04];[0.548, 0.038];[248.746, 8.638];[0.212, 0.029];[1.422, 0.06]
nations;backward_1;complex;no_reasoner;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_1-complex-no_reasoner-amie-1-100;4;[0.308, 0.254];[0.308, 0.254];[0.308, 0.254];[0.971, 0.024];[0.944, 0.046];[1.0, 0.0];[1.0, 0.0];[0.971, 0.024];[0.944, 0.046];[1.0, 0.0];[1.0, 0.0];[0.269, 0.043];[0.269, 0.043];[0.269, 0.043];[0.655, 0.012];[0.646, 0.012];[0.646, 0.012];[0.652, 0.01];[0.655, 0.012];[0.646, 0.012];[0.646, 0.012];[0.652, 0.01];[0.327, 0.157];[0.327, 0.157];[0.327, 0.157];[0.712, 0.009];[0.614, 0.004];[0.747, 0.018];[0.977, 0.01];[0.712, 0.009];[0.614, 0.004];[0.747, 0.018];[0.977, 0.01];[0.096, 0.008];[0.308, 0.007];[83.698, 1.89];[0.04, 0.0];[0.466, 0.005]
nations;backward_2;complex;dcr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_2-complex-dcr-amie-1-100;4;[1.027, 0.209];[0.522, 0.116];[0.762, 0.076];[0.99, 0.005];[0.98, 0.009];[1.0, 0.0];[1.0, 0.0];[0.979, 0.01];[0.959, 0.018];[1.0, 0.0];[1.0, 0.0];[0.608, 0.088];[0.129, 0.043];[0.409, 0.073];[0.692, 0.006];[0.682, 0.007];[0.682, 0.007];[0.693, 0.005];[0.698, 0.011];[0.688, 0.011];[0.688, 0.011];[0.699, 0.008];[0.775, 0.067];[0.396, 0.043];[0.419, 0.047];[0.758, 0.007];[0.659, 0.009];[0.81, 0.012];[0.988, 0.003];[0.758, 0.01];[0.658, 0.011];[0.811, 0.011];[0.988, 0.003];[1.15, 0.037];[7.396, 13.332];[713.73, 26.329];[0.294, 0.104];[1.592, 0.214]
nations;backward_2;complex;sbr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_2-complex-sbr-amie-1-100;4;[0.166, 0.225];[0.156, 0.229];[0.177, 0.221];[0.987, 0.024];[0.974, 0.046];[1.0, 0.0];[1.0, 0.0];[0.988, 0.023];[0.977, 0.043];[1.0, 0.0];[1.0, 0.0];[0.236, 0.039];[0.227, 0.042];[0.245, 0.036];[0.655, 0.011];[0.645, 0.011];[0.645, 0.011];[0.655, 0.013];[0.664, 0.011];[0.654, 0.011];[0.654, 0.011];[0.665, 0.013];[0.354, 0.1];[0.362, 0.105];[0.347, 0.096];[0.716, 0.009];[0.61, 0.011];[0.76, 0.018];[0.983, 0.01];[0.716, 0.011];[0.61, 0.017];[0.76, 0.017];[0.983, 0.01];[1.008, 0.26];[0.632, 0.182];[174.874, 22.433];[0.382, 0.025];[1.596, 0.027]
nations;backward_2;complex;r2n;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_2-complex-r2n-amie-1-100;4;[0.318, 0.256];[0.324, 0.243];[0.312, 0.271];[0.964, 0.036];[0.932, 0.069];[1.0, 0.0];[1.0, 0.0];[0.975, 0.031];[0.952, 0.059];[1.0, 0.0];[1.0, 0.0];[0.258, 0.083];[0.244, 0.072];[0.272, 0.094];[0.647, 0.01];[0.638, 0.01];[0.638, 0.01];[0.646, 0.01];[0.654, 0.007];[0.644, 0.007];[0.644, 0.007];[0.653, 0.007];[0.28, 0.117];[0.278, 0.117];[0.282, 0.116];[0.705, 0.012];[0.601, 0.015];[0.743, 0.023];[0.977, 0.009];[0.705, 0.01];[0.602, 0.015];[0.744, 0.022];[0.978, 0.009];[1.176, 0.029];[0.74, 0.028];[268.614, 7.13];[0.368, 0.038];[1.636, 0.058]
nations;backward_2;complex;no_reasoner;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_2-complex-no_reasoner-amie-1-100;4;[0.308, 0.254];[0.308, 0.254];[0.308, 0.254];[0.971, 0.024];[0.944, 0.046];[1.0, 0.0];[1.0, 0.0];[0.971, 0.024];[0.944, 0.046];[1.0, 0.0];[1.0, 0.0];[0.269, 0.043];[0.269, 0.043];[0.269, 0.043];[0.655, 0.012];[0.646, 0.012];[0.646, 0.012];[0.652, 0.01];[0.655, 0.012];[0.646, 0.012];[0.646, 0.012];[0.652, 0.01];[0.327, 0.157];[0.327, 0.157];[0.327, 0.157];[0.712, 0.009];[0.614, 0.004];[0.747, 0.018];[0.977, 0.01];[0.712, 0.009];[0.614, 0.004];[0.747, 0.018];[0.977, 0.01];[0.098, 0.012];[0.326, 0.014];[101.378, 25.497];[0.04, 0.0];[0.462, 0.012]
nations;backward_3;complex;dcr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_3-complex-dcr-amie-1-100;4;[0.847, 0.183];[0.389, 0.122];[0.664, 0.104];[0.99, 0.005];[0.98, 0.009];[1.0, 0.0];[1.0, 0.0];[0.979, 0.009];[0.96, 0.017];[1.0, 0.0];[1.0, 0.0];[0.568, 0.047];[0.149, 0.043];[0.458, 0.057];[0.681, 0.014];[0.671, 0.014];[0.671, 0.014];[0.685, 0.017];[0.68, 0.015];[0.67, 0.015];[0.67, 0.015];[0.684, 0.016];[0.734, 0.029];[0.438, 0.062];[0.463, 0.063];[0.76, 0.017];[0.658, 0.027];[0.817, 0.009];[0.984, 0.008];[0.759, 0.016];[0.658, 0.025];[0.818, 0.007];[0.984, 0.008];[1.538, 0.091];[0.904, 0.044];[655.256, 29.883];[0.436, 0.03];[1.726, 0.062]
nations;backward_3;complex;sbr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_3-complex-sbr-amie-1-100;4;[0.242, 0.203];[0.235, 0.206];[0.249, 0.199];[0.977, 0.024];[0.956, 0.047];[1.0, 0.0];[1.0, 0.0];[0.979, 0.023];[0.959, 0.045];[1.0, 0.0];[1.0, 0.0];[0.21, 0.04];[0.203, 0.041];[0.217, 0.039];[0.647, 0.01];[0.637, 0.01];[0.637, 0.01];[0.646, 0.011];[0.656, 0.004];[0.646, 0.004];[0.646, 0.004];[0.655, 0.006];[0.293, 0.113];[0.298, 0.118];[0.288, 0.109];[0.72, 0.003];[0.617, 0.002];[0.766, 0.009];[0.981, 0.007];[0.722, 0.004];[0.62, 0.006];[0.766, 0.007];[0.981, 0.007];[1.576, 0.133];[1.034, 0.118];[161.488, 4.718];[0.482, 0.28];[1.58, 0.351]
nations;backward_3;complex;r2n;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_3-complex-r2n-amie-1-100;4;[0.306, 0.254];[0.318, 0.252];[0.293, 0.257];[0.97, 0.029];[0.943, 0.056];[1.0, 0.0];[1.0, 0.0];[0.975, 0.028];[0.953, 0.052];[1.0, 0.0];[1.0, 0.0];[0.246, 0.062];[0.235, 0.058];[0.256, 0.067];[0.64, 0.01];[0.631, 0.01];[0.631, 0.01];[0.638, 0.007];[0.644, 0.011];[0.635, 0.011];[0.635, 0.011];[0.642, 0.009];[0.257, 0.045];[0.253, 0.043];[0.26, 0.047];[0.707, 0.012];[0.602, 0.01];[0.746, 0.018];[0.973, 0.003];[0.707, 0.011];[0.602, 0.009];[0.746, 0.017];[0.972, 0.004];[1.49, 0.026];[0.88, 0.014];[258.288, 2.112];[0.352, 0.107];[1.592, 0.092]
nations;backward_3;complex;no_reasoner;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-backward_3-complex-no_reasoner-amie-1-100;4;[0.175, 0.168];[0.175, 0.168];[0.175, 0.168];[0.986, 0.018];[0.973, 0.036];[1.0, 0.0];[1.0, 0.0];[0.986, 0.018];[0.973, 0.036];[1.0, 0.0];[1.0, 0.0];[0.216, 0.025];[0.216, 0.025];[0.216, 0.025];[0.647, 0.004];[0.637, 0.004];[0.637, 0.004];[0.647, 0.007];[0.647, 0.004];[0.637, 0.004];[0.637, 0.004];[0.647, 0.007];[0.283, 0.071];[0.283, 0.071];[0.283, 0.071];[0.713, 0.009];[0.607, 0.016];[0.755, 0.009];[0.983, 0.007];[0.713, 0.009];[0.607, 0.016];[0.755, 0.009];[0.983, 0.007];[0.084, 0.008];[0.448, 0.012];[83.79, 1.908];[0.04, 0.0];[0.468, 0.012]
nations;domainbody;complex;dcr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-domainbody-complex-dcr-amie-1-100;4;[0.953, 0.151];[0.409, 0.111];[0.712, 0.111];[0.994, 0.006];[0.988, 0.013];[1.0, 0.0];[1.0, 0.0];[0.987, 0.01];[0.975, 0.019];[1.0, 0.0];[1.0, 0.0];[0.708, 0.158];[0.102, 0.033];[0.585, 0.038];[0.694, 0.017];[0.683, 0.018];[0.684, 0.017];[0.695, 0.016];[0.693, 0.012];[0.683, 0.013];[0.684, 0.013];[0.695, 0.012];[0.82, 0.117];[0.395, 0.029];[0.447, 0.029];[0.754, 0.009];[0.649, 0.015];[0.822, 0.005];[0.986, 0.008];[0.754, 0.008];[0.649, 0.015];[0.82, 0.006];[0.986, 0.008];[1.774, 0.042];[6.97, 0.429];[649.744, 14.862];[0.466, 0.053];[1.744, 0.075]
nations;domainbody;complex;sbr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-domainbody-complex-sbr-amie-1-100;4;[0.197, 0.125];[0.184, 0.127];[0.209, 0.123];[0.987, 0.014];[0.975, 0.027];[1.0, 0.0];[1.0, 0.0];[0.988, 0.012];[0.977, 0.024];[1.0, 0.0];[1.0, 0.0];[0.195, 0.01];[0.171, 0.013];[0.219, 0.012];[0.655, 0.013];[0.645, 0.013];[0.646, 0.013];[0.656, 0.017];[0.648, 0.012];[0.638, 0.012];[0.639, 0.012];[0.65, 0.016];[0.268, 0.087];[0.27, 0.091];[0.265, 0.083];[0.719, 0.016];[0.619, 0.022];[0.756, 0.019];[0.981, 0.006];[0.716, 0.014];[0.613, 0.018];[0.752, 0.02];[0.981, 0.006];[1.758, 0.023];[6.854, 0.237];[162.95, 4.581];[0.48, 0.304];[1.57, 0.301]
nations;domainbody;complex;r2n;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-domainbody-complex-r2n-amie-1-100;4;[0.427, 0.232];[0.426, 0.224];[0.427, 0.239];[0.952, 0.031];[0.908, 0.059];[1.0, 0.0];[1.0, 0.0];[0.949, 0.037];[0.904, 0.07];[1.0, 0.0];[1.0, 0.0];[0.249, 0.082];[0.242, 0.076];[0.256, 0.087];[0.652, 0.009];[0.642, 0.01];[0.642, 0.01];[0.651, 0.008];[0.652, 0.01];[0.642, 0.011];[0.642, 0.011];[0.651, 0.008];[0.226, 0.034];[0.225, 0.032];[0.227, 0.035];[0.717, 0.015];[0.617, 0.017];[0.749, 0.018];[0.979, 0.006];[0.72, 0.013];[0.623, 0.016];[0.746, 0.018];[0.979, 0.006];[1.842, 0.142];[7.054, 0.421];[271.07, 3.493];[0.56, 0.406];[1.782, 0.44]
nations;domainbody;complex;no_reasoner;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;0;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];nations-domainbody-complex-no_reasoner-amie-1-100;4;[0.135, 0.123];[0.135, 0.123];[0.135, 0.123];[0.991, 0.016];[0.982, 0.03];[1.0, 0.0];[1.0, 0.0];[0.991, 0.016];[0.982, 0.03];[1.0, 0.0];[1.0, 0.0];[0.2, 0.023];[0.2, 0.023];[0.2, 0.023];[0.647, 0.006];[0.637, 0.006];[0.637, 0.006];[0.645, 0.005];[0.647, 0.006];[0.637, 0.006];[0.637, 0.006];[0.645, 0.005];[0.287, 0.067];[0.287, 0.067];[0.287, 0.067];[0.714, 0.004];[0.613, 0.008];[0.753, 0.012];[0.98, 0.007];[0.714, 0.004];[0.613, 0.008];[0.753, 0.012];[0.98, 0.007];[0.086, 0.008];[0.45, 0.021];[83.23, 3.649];[0.04, 0.0];[0.47, 0.011]
kinship_family;backward_1;complex;dcr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];kinship_family-backward_1-complex-dcr-amie-1-100;4;[0.025, 0.011];[0.025, 0.013];[0.02, 0.007];[0.998, 0.002];[0.997, 0.003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.585, 0.018];[0.522, 0.023];[0.52, 0.023];[0.741, 0.029];[0.694, 0.031];[0.759, 0.029];[0.905, 0.007];[0.892, 0.007];[0.909, 0.008];[0.526, 0.023];[0.521, 0.024];[0.521, 0.024];[0.611, 0.023];[0.583, 0.019];[0.618, 0.026];[0.872, 0.005];[0.861, 0.005];[0.878, 0.005];[12.39, 3.202];[28.096, 0.115];[386.53, 13.893];[0.0, 0.0];[2140.224, 14.719]
kinship_family;backward_1;complex;sbr;amie;[0, 1, 2, 3, 4];100;-1;-1;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules_amie.txt;1;100;None;True;functional;0;0;200;0.0;0.0;0.01;100;1;binary_crossentropy;0.5;False;3;3;True;1;0.0;100;0.0;100;True;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e'];kinship_family-backward_1-complex-sbr-amie-1-100;4;[0.013, 0.013];[0.015, 0.015];[0.011, 0.011];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.513, 0.082];[0.514, 0.082];[0.511, 0.082];[0.63, 0.014];[0.581, 0.014];[0.638, 0.016];[0.868, 0.004];[0.845, 0.006];[0.879, 0.002];[0.513, 0.082];[0.513, 0.082];[0.513, 0.082];[0.529, 0.006];[0.515, 0.004];[0.529, 0.007];[0.762, 0.023];[0.721, 0.033];[0.786, 0.017];[11.204, 3.178];[28.012, 0.139];[111.148, 3.613];[0.0, 0.0];[2155.0, 4.315]
